Video URL,Video Title,Comment,Published At
https://www.youtube.com/watch?v=PHpqDW9AfEk,&#39;아케인(Arcane) 시즌 2&#39; 감상회,갑빠,2024-11-17
https://www.youtube.com/watch?v=PHpqDW9AfEk,&#39;아케인(Arcane) 시즌 2&#39; 감상회,"각자 같이 보고?
각각 같이 보고?",2024-11-17
https://www.youtube.com/watch?v=PHpqDW9AfEk,&#39;아케인(Arcane) 시즌 2&#39; 감상회,"각자와 같이가 병행된 것에 의문을 품지 마라.
육체는 각자지만 언제나 우리의 마음속에 있는 침착맨과 함께 아케인을 보는 것이다.",2024-11-17
https://www.youtube.com/watch?v=PHpqDW9AfEk,&#39;아케인(Arcane) 시즌 2&#39; 감상회,각 같 보,2024-11-17
https://www.youtube.com/watch?v=PHpqDW9AfEk,&#39;아케인(Arcane) 시즌 2&#39; 감상회,참을 수 없는 썸네일,2024-11-17
https://www.youtube.com/watch?v=PHpqDW9AfEk,&#39;아케인(Arcane) 시즌 2&#39; 감상회,아케인 재밌더라 특히 세베카랑 요들 화공남작 싸울때 노래랑 액션씬 너무 힙해서 멋졌음,2024-11-17
https://www.youtube.com/watch?v=PHpqDW9AfEk,&#39;아케인(Arcane) 시즌 2&#39; 감상회,2막 후기는 언제쯤 하시나요,2024-11-17
https://www.youtube.com/watch?v=PHpqDW9AfEk,&#39;아케인(Arcane) 시즌 2&#39; 감상회,16,2024-11-17
https://www.youtube.com/watch?v=PHpqDW9AfEk,&#39;아케인(Arcane) 시즌 2&#39; 감상회,"5화 끝에
""뭘 보고만 있어? 너한테도 아빠잖아""
여기서 쌌다 진짜",2024-11-17
https://www.youtube.com/watch?v=PHpqDW9AfEk,&#39;아케인(Arcane) 시즌 2&#39; 감상회,이해가 쏙쏙 되잖아 삼슝좍아,2024-11-17
https://www.youtube.com/watch?v=PHpqDW9AfEk,&#39;아케인(Arcane) 시즌 2&#39; 감상회,결국 야국지,2024-11-17
https://www.youtube.com/watch?v=PHpqDW9AfEk,&#39;아케인(Arcane) 시즌 2&#39; 감상회,3빠,2024-11-17
https://www.youtube.com/watch?v=PHpqDW9AfEk,&#39;아케인(Arcane) 시즌 2&#39; 감상회,일요일에도 영상이? 감사하다,2024-11-17
https://www.youtube.com/watch?v=PHpqDW9AfEk,&#39;아케인(Arcane) 시즌 2&#39; 감상회,보고 울뻔했다,2024-11-17
https://www.youtube.com/watch?v=PHpqDW9AfEk,&#39;아케인(Arcane) 시즌 2&#39; 감상회,엄,2024-11-17
https://www.youtube.com/watch?v=PHpqDW9AfEk,&#39;아케인(Arcane) 시즌 2&#39; 감상회,수능끝나고 최고의 선택,2024-11-17
https://www.youtube.com/watch?v=PHpqDW9AfEk,&#39;아케인(Arcane) 시즌 2&#39; 감상회,와우 50초는 귀하다,2024-11-17
https://www.youtube.com/watch?v=PHpqDW9AfEk,&#39;아케인(Arcane) 시즌 2&#39; 감상회,각자 같이 보고가 무슨 말이야 대체..,2024-11-17
https://www.youtube.com/watch?v=PHpqDW9AfEk,&#39;아케인(Arcane) 시즌 2&#39; 감상회,삼국지 아케인전,2024-11-17
https://www.youtube.com/watch?v=PHpqDW9AfEk,&#39;아케인(Arcane) 시즌 2&#39; 감상회,호다닥,2024-11-17
https://www.youtube.com/watch?v=PHpqDW9AfEk,&#39;아케인(Arcane) 시즌 2&#39; 감상회,11111,2024-11-17
https://www.youtube.com/watch?v=PHpqDW9AfEk,&#39;아케인(Arcane) 시즌 2&#39; 감상회,아케인은 침투부,2024-11-17
https://www.youtube.com/watch?v=PHpqDW9AfEk,&#39;아케인(Arcane) 시즌 2&#39; 감상회,이빠,2024-11-17
https://www.youtube.com/watch?v=PHpqDW9AfEk,&#39;아케인(Arcane) 시즌 2&#39; 감상회,첫 댓글 뭐라고 써야 베댓되냐,2024-11-17
https://www.youtube.com/watch?v=PHpqDW9AfEk,&#39;아케인(Arcane) 시즌 2&#39; 감상회,일빠,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,"아 포켓몬 관련 업데이트인줄 알고 병건라이팅 당해서 ""이야 영어 사용자인데 본토발음 살리려는 거 보니 찐 포덕인가보네"" 하고 감탄하고 있었네
원어민은 피카츄 발음 저렇게 안 한다고~",2024-12-02
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,위가츄자너,2024-11-26
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,그쵸? ㅇㅈㄹ ㅋㅋ,2024-11-25
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,개방장 멀미맛부터 삐까츄까지 나만 이상한가 싶었던 부분 다 짚어줘서 넘 속시원함,2024-11-24
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,We got you!,2024-11-23
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,??? : 머지? 포켓몬 콜라보인가!?,2024-11-23
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,영어 절대평가 Cㅣㅁ착맨 폼미쳤다,2024-11-23
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,위 갓 유.   we got you,2024-11-23
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,야수덱에 삐까츄 2/3 백만볼트 카드 나오면 침착맨 떡상한다,2024-11-23
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,유 원트 모어쌍? 삐까츄,2024-11-22
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,깠쥬?,2024-11-22
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,나도 삐까츄라고 들었는데 ㅋㅋㅋㅋ,2024-11-22
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,we got you임,2024-11-22
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,퍽키유라고 들려요,2024-11-22
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,Be got you?,2024-11-22
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,We got you. 삐 깟 츄 모어쌍 플리즈,2024-11-22
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,누가 들어도 피까츄인데,2024-11-21
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,…이건 좀 억지 같은데,2024-11-21
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,피곧휴가 옳은 발음입니다.,2024-11-21
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,침소리,2024-11-21
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,ㅋㅋㅋㅋㅋㅋㅋㅋ 이건 인정,2024-11-20
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,아는만큼보인다,2024-11-20
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,아 난 이런게 왜이렇게 웃기지ㅋㅋㅋㅋㅋㅋ,2024-11-20
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,이분은 그냥 포켓몬임,2024-11-20
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,나만 막귀인줄알았는데...이분도 막귀구만..... 위갓츄....we got you!!!,2024-11-20
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,와 야생의 삐까쮸,2024-11-20
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,We got u 인데 비까츄초롬 들리긴 하네,2024-11-20
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,언어 습득력만큼은 좀 많이 떨어지는듯,2024-11-20
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,전혀요;;,2024-11-20
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,어느나라인가요 저런곳에서 살고 싶어요,2024-11-20
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,소영이가 갈굴만해 ㅋㅋㅋㅋㅋㅋ,2024-11-20
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,겠냐,2024-11-19
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,처음 영상보고선 나도 피카츄로 들려서 방장반응이였는데 댓글보고 제대로 들리기 시작 이게 해골물 같은건가 아니면 침튜브가 만든 환청인것일까?,2024-11-19
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,말귀가 좀 특이하신듯,2024-11-19
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,아 늙기 싫다,2024-11-19
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,정확히 우리는 챔피언 삐까츄 그랬음다,2024-11-19
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,우리는 챔피언 피카츄,2024-11-19
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,일부러 그러는거임?,2024-11-18
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,자막의 삐까츄를 보고 있어도 위갓츄... 인걸,2024-11-18
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,we got you!!!!!,2024-11-18
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,"""아는 만큼 들린다""",2024-11-18
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,침착맨의 영어에는 감동이 있다,2024-11-18
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,하스스톤 신규 챔피언 삐까쮸 ㄷㄷㄷ,2024-11-18
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,퓌가츄?.??? 나…이미 이병거nizing됨….,2024-11-18
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,아뇨 모어쌍,2024-11-18
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,이 털보 아저씨 너무 제 취향인데요?,2024-11-18
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,초딩이십니까?,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,We got you,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,미친포켓몬아저씨,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,"싸브레?
스테파니ㅋㅋ",2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,하…..착맨이형!!!!!,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,뭔말하는지 알아먹어서 더 킹받음,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,모어쌍 개지랄 하는걸 어떻게 잊어버렸는데,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,아씨 성조도 묘하게 삐까쮸랑 비슷해서 점점 삐까쮸로만 들리고 있어..,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,"이상, 물을 영어로 모어쌍이라 말하는 사람의 영어듣기 실력이었습니다.",2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,요즘왤케모에하냐,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,z,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,니꽈추 아닌가,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,“모아쏭”,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,방장 요즘 포켓몬에 흠쩍 젖어서 꿈도 꾸실 것 같음ㅋㅋㅋㅋㅋ,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,위까츄 라이츄 파이리 꼬부기,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,역시 포켓몬 챔피언이십니다,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,모어쌍 ㅋㅋㅋ,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,머리자르니까 잘생겨지셨네,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,그럼 삐까쮸라고 하지 삑궷츢이라고 하겠어요?,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,아는대로 들린다 ㅋㅋㅋㅋ,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,죽겄쥬,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,나중에 옛날이야기를 안하는 사람이 되게 업데이트를 빡시게 하거나 은퇴를 ㅎㅎ,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,코가 너무 커요ㅜㅜㅜ머시써,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,영어 못하네?,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,그렇게 병건이는 푸키먼카드모바일  포켓을 하고 있다고한다,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,피곧휴? 덜렁거리는 성격의?,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,모어쌍!,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,영어개잘해~,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,제2의 모어쌍…,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,모어쌍의 창시자.,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,손 대면 like 삐까쮸,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,우주가 돕는다,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,모어쌍이 탄생한 이유....,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,"어? 진짜네. 
삐까쮸로 들려😮",2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,포켓리언 견제하는 랩틸리언,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,온통 머릿속에 뿌끼몬뿐…,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,우리는 챔피언~ 삑궷츢!,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,우리는 챔피언 삐까츄,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,이아저씨는 왜점점 귀엽고 잘생겨지냐..,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,덜렁 거리는 성격인가요?,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,에휴 ㅅㅂㅋㅋㅋㅋㅋ,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,윅깨위깻위깟츄,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,그냥 반장은 포켓몬을 졸라 좋아함 ㅋㅋ,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,모어쌍,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,삐까츄같은 소리하고 앉아있네 ㅋㅋ,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,"We got you.
넌 내꺼야!!",2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,모어쌍의 저주 마냥 분명 위갓츄였는데 이제 삐까츄로만 들림,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,네...알겠어요 아저씨,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,모어쌍은 억지인데 이건 삐까츄 맞는듯,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,그래… 모어쌍보단 낫다..,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,피카츄 맞는데,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,그저 포켓몬에 절여진 방장.....,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,약간 저 여자 피까츄닮은듯,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,언어는 듣고싶은대로 들으라고 있는게 아닙니다,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,방장 듣기 실력 많이 늘었네,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,절여진 남자,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,위갓츄,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,반박시  지우,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진지한 눈빛이 킹받네,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,위갓츄(We got you)라 말한것 같은데 ㅋㅋㅋㅋㅋㅋ,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,삐까츄: 뭐래..,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,We got you! (지랄하지 말라는 뜻),2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,영어는 모르지만 위갓츄라고 한거 같은데.,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,와 진짜 시청자 열받게 할려고... 영알못인 나도 we got you 라고 들리는데 ...,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,병건아... 삐까쮸는 없는거야...,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,또 억지부리네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,아 우리는 침소리에 너무 절여진게아닐까?,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,네…님이 다 맞아요…,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,요즘 포켓몬 카드게임좀 하더니 드디어 돌아버렸나?,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,모어쌍이 괜히 나온게 아냐,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,삐궤측,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,위갓츄?,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,"삐까츄는 악당을 물리치고 우리를 도와주니까?
'We got you'는 '당신에게 도움을 드리겠습니다'.",2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,네?,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,병원가세요 선생님,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,we got you 등신아,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,뿩엣쥬 라고했어요,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,위갓츄,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,"*미국인: We got you*
*한국인: ???? 삐까쮸?*",2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,"""삐겟삐궺츄""",2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,"""우리와 사고방식이 전혀 다릅니다""",2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,워터를 모어쌍으로 듣는 것보다 발전한 걸지도,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,"""사람은 듣고 싶은 말만 듣는다""",2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,???:모어쌍,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,민댕이 vs 침댕이,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,어썸한 아저씨들은 다 어디가고 기쌘 아줌마들만 남았네... 블리자드가 아니라 아줌마드 라고 해라 블리칭총 유한회사 하던가,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,아주 그냥 지 말만 맞어,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,삐까쮸 보고 하스스톤이 포켓몬 경계한다고 하는게 더 침소리ㅋㅋㅋ,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,we got you,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,"[p] ,[m], [w] 소리를 같은것으로 듣는 방장

영어를 못한다고 본인은 항상 이야기하지만
양순음(bilabials)을 완벽히 이해하고 있는거 아닐까' 란 생각이 든다",2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,위가츄,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,전혀 뜬금없는 상황에서도 삐까쮸가 발음의 한계인데 타자로 치기도 힘든 삑궷츢은 어떻게 생각해낸걸까.,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,ㅋㅋㅋ,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,쀠꽈츄,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,되게 의아하다는듯이 다시 듣는게 진짜 킹받음 ㅋㅋㅋ,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,"심각한 포켓몬 중독입니다.
독압정이요?",2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,"쳇, 들켰나..",2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,피꼬추,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,위갓츄,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,뿌끼몬 고기를 먹어서 그런갑다,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,뿌끼먼을 얼마나 좋아하는 건지 감도 안 옴,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,쀡궥쮸라고 했음,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,모어쌍 어잉쥐 삐까츄 레츠고,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,윘갔츢,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,'삑궷츢',2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,삑궷츢 창시자의 청각은 이러했다…,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,병건아 포켓몬은 없는 거야 ㅋㅋ,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,하스스톤에 삐까츄 나오면 감다살이긴 해,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,화이팅!!,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,w가 p가되는 기적......,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,뿌끼먼에 절여진 방장뇌,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,삑궷츢 이 맞아요,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,이제 나는 원본이 무엇인지 상상할수 없게 되었다,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,삐까쮸,2024-11-17
https://www.youtube.com/watch?v=K9SvKUFErEg,삐까쮸???,?,2024-11-17
https://www.youtube.com/watch?v=ZI_SgWk18FE,점핑 머신 후기,내 내장들이 다 무너지겠다.,2024-12-01
https://www.youtube.com/watch?v=ZI_SgWk18FE,점핑 머신 후기,뛰는 폼 미쳤네 ㅋㅋㅋ,2024-11-29
https://www.youtube.com/watch?v=ZI_SgWk18FE,점핑 머신 후기,쌍커풀 원래 부담스러운데 침착맨님 넘잘어울리네요,2024-11-29
https://www.youtube.com/watch?v=ZI_SgWk18FE,점핑 머신 후기,관제탑 라우더!!!!,2024-11-27
https://www.youtube.com/watch?v=ZI_SgWk18FE,점핑 머신 후기,이아저씨 살 좀 뺏나보네,2024-11-27
https://www.youtube.com/watch?v=ZI_SgWk18FE,점핑 머신 후기,옷 어디꺼에여,2024-11-27
https://www.youtube.com/watch?v=ZI_SgWk18FE,점핑 머신 후기,표정... 힘드네,2024-11-26
https://www.youtube.com/watch?v=ZI_SgWk18FE,점핑 머신 후기,헬스장에서 gx로 점핑머신 수업 3개월듣고 폐강됨...트레이너 선생님이 살이 너무빠져서 힘들다고 폐강시킴,2024-11-25
https://www.youtube.com/watch?v=ZI_SgWk18FE,점핑 머신 후기,김혜선네 짐가면 ㅋㅋ회원 잡아족침 살이안빠질수가없던디 ㄷㄷ,2024-11-24
https://www.youtube.com/watch?v=ZI_SgWk18FE,점핑 머신 후기,헤어 진짜 잘어울림ㅋㅋ,2024-11-23
https://www.youtube.com/watch?v=ZI_SgWk18FE,점핑 머신 후기,재밌는데점핑,2024-11-23
https://www.youtube.com/watch?v=ZI_SgWk18FE,점핑 머신 후기,전신운동임,2024-11-22
https://www.youtube.com/watch?v=ZI_SgWk18FE,점핑 머신 후기,저거하다가 펄 퍼졌자나 ㅋㅋ,2024-11-22
https://www.youtube.com/watch?v=ZI_SgWk18FE,점핑 머신 후기,김종국하고 런닝맨 붙어도 짐종국 이름표 뗄거 같은 여자 연예인 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2024-11-21
https://www.youtube.com/watch?v=ZI_SgWk18FE,점핑 머신 후기,유산소 점프스쿼트네..,2024-11-21
https://www.youtube.com/watch?v=ZI_SgWk18FE,점핑 머신 후기,띵동! 띵동! 똑똑똑똑똑 띵동! 띵동! 저기요! 똑똑똑! 저 여기 아랫집 사람인데요~  잠깐 얘기좀 하시죠!,2024-11-20
https://www.youtube.com/watch?v=ZI_SgWk18FE,점핑 머신 후기,살빠졌나 잘생겼네,2024-11-19
https://www.youtube.com/watch?v=ZI_SgWk18FE,점핑 머신 후기,난 ㄱㅡ냥 태보 할래…,2024-11-19
https://www.youtube.com/watch?v=ZI_SgWk18FE,점핑 머신 후기,ㅋㅋ,2024-11-19
https://www.youtube.com/watch?v=ZI_SgWk18FE,점핑 머신 후기,침착맨 키큰데 살까지 빠지니까 소년미생김 머리도 덮머리라 더 그럼 깔끔한 셔츠 남방 걸쳐서 입어주라,2024-11-19
https://www.youtube.com/watch?v=ZI_SgWk18FE,점핑 머신 후기,?? : 아빠 최고~!!,2024-11-19
https://www.youtube.com/watch?v=ZI_SgWk18FE,점핑 머신 후기,참 표독스럽게 생겼네,2024-11-19
https://www.youtube.com/watch?v=ZI_SgWk18FE,점핑 머신 후기,방방뛰네 ㅋㅋㅋㅋ 표정 진짜 ㅋㅋㅋㅋㅋㅋ,2024-11-19
https://www.youtube.com/watch?v=ZI_SgWk18FE,점핑 머신 후기,실제로 해보면 복부에 자극 엄청 옴,2024-11-19
https://www.youtube.com/watch?v=ZI_SgWk18FE,점핑 머신 후기,저기... 더올라가야해요 훨씬...,2024-11-19
https://www.youtube.com/watch?v=ZI_SgWk18FE,점핑 머신 후기,무릅이 복근까지 올라가는것부터 칼로리 소모 엄청날듯,2024-11-19
https://www.youtube.com/watch?v=ZI_SgWk18FE,점핑 머신 후기,유산소로 근육을 만드니... 힘들수밖에,2024-11-19
